"","cond","PPmale","PPfemale","PPdepta","PPdeptb","SSmale","SSfemale","SSdepta","SSdeptb","PPmean","SUmean","SWmean","PPSU","PPSW","PPSU2","PPSW2"
"587","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.8,0.8,3.99997533856897,3.99998929835654,3.99998334425442,0.00623112567233995,0.00625394326443511,-1.39597875689567e-05,-8.00568545039413e-06
"588","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.8,0.9,4.00003526511971,3.9999888982927,3.99999440969203,0.00586352864604391,0.00590698776912527,4.63668270101012e-05,4.08554276723073e-05
"589","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.9,0.6,3.99992836212756,3.99995600494962,3.99995613045081,0.00634352633073743,0.00661447941563649,-2.76428220566651e-05,-2.77683232460449e-05
"590","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.9,0.7,3.99991293496057,3.99983385217923,3.99983562746846,0.00600358106071294,0.00612452728639739,7.90827813406282e-05,7.73074921141191e-05
"591","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.9,0.8,4.00009926064826,4.00003220740627,4.00002110779944,0.00580584928171615,0.00584229121162394,6.70532419816702e-05,7.81528488134585e-05
"592","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.9,0.9,4.00019452801616,4.00028851715742,4.00027660897521,0.00552374975612356,0.00554153623131675,-9.3989141260136e-05,-8.20809590479143e-05
"593","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.6,0.6,3.99997156464453,4.00004634009961,4.00004634009961,0.00722751561542306,0.00722751561542306,-7.47754550731638e-05,-7.47754550733279e-05
"594","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.6,0.7,3.99995639318836,4.00002982632147,4.00004635355396,0.00690337188245485,0.00693425859132515,-7.34331331102078e-05,-8.99603656024453e-05
"595","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.6,0.8,4.00003465863486,4.00001871115837,4.00002954808039,0.00641269408752048,0.00653430178702156,1.5947476488063e-05,5.11055447211447e-06
"596","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.6,0.9,4.00002446321385,3.99989446249562,3.99987532275766,0.00617752194299958,0.00643492819539466,0.000130000718228931,0.000149140456195638
"597","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.7,0.6,3.99985624153496,3.99982294715385,3.99981826341168,0.00663044690340531,0.00667247635899013,3.32943811140589e-05,3.79781232842586e-05
"598","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.7,0.7,3.99998311062874,4.00001928679202,4.00001928679202,0.00629842727408989,0.00629842727408988,-3.61761632845787e-05,-3.61761632847472e-05
"599","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.7,0.8,3.99989874753839,4.00003407652283,4.0000398697747,0.00593577862506268,0.00596520467070259,-0.000135328984443274,-0.000141122236312818
"600","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.7,0.9,3.99985330334439,3.99993319675841,3.99993926115142,0.00565601873072259,0.00572793678328936,-7.98934140206719e-05,-8.59578070300888e-05
"601","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.8,0.6,4.00002762339592,4.00006027506716,4.00006174869041,0.00615812217790922,0.0062698468318034,-3.26516712473891e-05,-3.41252944959129e-05
"602","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.8,0.7,3.99991245738506,3.99977168610137,3.99976036269461,0.00581107343989352,0.00583020471496053,0.000140771283693058,0.000152094690451581
"603","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.8,0.8,4.00003565727013,4.0001518209985,4.0001518209985,0.00548573360523371,0.00548573360523371,-0.000116163728368472,-0.000116163728368489
"604","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.8,0.9,3.99997177123586,3.9999888047755,3.99998137152008,0.00511548723774218,0.00513798127180421,-1.70335396426415e-05,-9.60028422114929e-06
"605","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.9,0.6,4.00013912053421,4.00014961156889,4.00015770816336,0.00564757546805186,0.00591192800925788,-1.04910346796649e-05,-1.85876291463649e-05
"606","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.9,0.7,4.00005024149763,4.00004021726591,4.0000450774455,0.0053515733694342,0.00542342030662279,1.00242317198228e-05,5.16405212798272e-06
"607","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.9,0.8,3.99985200144279,3.99975587097726,3.99975617623323,0.00497589521047509,0.0050008907897614,9.61304655267082e-05,9.58252095610139e-05
"608","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.7,0.9,0.9,3.99982722630895,3.99984518382624,3.99984518382624,0.00479570730392617,0.00479570730392616,-1.79575172902695e-05,-1.79575172901018e-05
"609","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.6,0.6,4.0000151230606,4.00006044340577,4.00006708829162,0.00658394047919055,0.00660141366890589,-4.53203451712066e-05,-5.19652310154831e-05
"610","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.6,0.7,3.99992058090224,3.99982267640102,3.99981700438339,0.00612190569385388,0.00617923620983331,9.79045012228918e-05,0.000103576518849141
"611","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.6,0.8,4.00009713236577,4.0001387637764,4.00015522535322,0.00583479341892368,0.00601326723695081,-4.16314106313231e-05,-5.80929874539672e-05
"612","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.6,0.9,3.9999734241744,4.00000629754361,4.00001019185257,0.00545176553449169,0.0057085119335131,-3.28733692078401e-05,-3.6767678174929e-05
"613","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.7,0.6,3.99998293381173,4.00003788018549,4.00003998927069,0.00601957475669509,0.00607444659895317,-5.49463737582365e-05,-5.7055458961025e-05
"614","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.7,0.7,4.00009363784865,4.00003053541523,4.00003877559024,0.00556180759314301,0.00558244278545236,6.31024334201341e-05,5.48622584091631e-05
"615","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.7,0.8,3.99994339160079,4.00000060460209,3.99998673882083,0.00526777892394045,0.00531411511277943,-5.72130013076794e-05,-4.33472200427126e-05
"616","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.7,0.9,3.99987053331336,3.99981644008485,3.99984053424989,0.00494384963973443,0.00504042681253614,5.40932285092902e-05,2.99990634689522e-05
"617","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.8,0.6,3.9999751892148,3.99988826531711,3.99987274837656,0.00547062218164668,0.00559718646689407,8.69238976824353e-05,0.00010244083823832
"618","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.8,0.7,4.00003188076485,4.00000267634058,4.0000064302097,0.00510954949062208,0.00516323550115682,2.92044242640921e-05,2.54505551471627e-05
"619","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.8,0.8,3.99994535029292,3.99999941279816,3.99999745104259,0.00476589853231201,0.00477470036413597,-5.40625052449158e-05,-5.21007496675849e-05
"620","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.8,0.9,3.99991383842028,3.99988006452426,3.9998867971158,0.00446553486446822,0.0045019593299735,3.37738960245832e-05,2.70413044834325e-05
"621","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.9,0.6,3.99992925351646,3.99997457802406,3.99997859369689,0.00498007964788439,0.00527123190488228,-4.53245075945988e-05,-4.93401804316173e-05
"622","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.9,0.7,4.00006417896462,4.00017011825295,4.00016588856842,0.00461008028754648,0.0047311653344976,-0.00010593928833056,-0.000101709603798385
"623","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.9,0.8,3.99994405758242,3.99999862038186,3.99998773477523,0.00430684942260171,0.00433658974627236,-5.45627994386856e-05,-4.36771928119541e-05
"624","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.8,0.9,0.9,3.99992513248436,4.00000310353151,4.00000064515353,0.00396679654701017,0.00398655022301738,-7.79710471448812e-05,-7.55126691691722e-05
"625","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.6,0.6,3.99996436893094,3.99994303243369,3.99994248091538,0.00597860109692398,0.00605892920511351,2.13364972581211e-05,2.18880155679312e-05
"626","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.6,0.7,4.00008922481752,3.99998576209279,3.9999815461007,0.00553538117194813,0.00564215730361125,0.000103462724738788,0.000107678716825387
"627","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.6,0.8,4.00009747691632,4.00012247003938,4.00012836623674,0.00520103643540555,0.00538412134863349,-2.49931230657121e-05,-3.08893204256723e-05
"628","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.6,0.9,4.00001481048786,4.00000230141036,3.99999196185902,0.00480752161428929,0.00509995019446565,1.25090774983124e-05,2.2848628841122e-05
"629","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.7,0.6,3.99991161464235,3.99981937820256,3.99981987678875,0.00538922453219492,0.00548221677627272,9.22364397930641e-05,9.1737853595749e-05
"630","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.7,0.7,4.00007120942825,4.00008099589925,4.00008418521587,0.00497006186820414,0.00502634846169494,-9.78647100329826e-06,-1.2975787623473e-05
"631","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.7,0.8,4.00004518635969,4.00010231578883,4.00009724628534,0.00469717461679572,0.00479309284081142,-5.7129429140323e-05,-5.20599256558243e-05
"632","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.7,0.9,3.99986598158145,3.9999701366379,3.99995120798051,0.00430212840361851,0.00448084992464299,-0.000104155056451585,-8.5226399059932e-05
"633","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.8,0.6,4.00008559468361,4.00007181313009,4.0000509807874,0.00490965531779955,0.00509162812054645,1.37815535245447e-05,3.46138962101508e-05
"634","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.8,0.7,3.99988024030058,3.99984826840874,3.99984810317559,0.0044761320264514,0.0045831463568047,3.19718918400377e-05,3.21371249965019e-05
"635","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.8,0.8,4.00003716145143,4.00008913867762,4.00010610683241,0.00414465448915541,0.00421545943397062,-5.1977226192089e-05,-6.89453809817507e-05
"636","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.8,0.9,3.9999632923382,3.99997747606178,3.99997914391587,0.00379782143680103,0.00389284025939205,-1.41837235784069e-05,-1.58515776737587e-05
"637","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.9,0.6,3.99996592535902,3.99989011737261,3.99988169384099,0.00434879137125251,0.00467892794695823,7.58079864069828e-05,8.42315180266422e-05
"638","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.9,0.7,3.99997457576971,3.99994406910175,3.99994057015006,0.00399407757562724,0.00417242488778466,3.05066679598144e-05,3.4005619652312e-05
"639","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.9,0.8,4.00005187896287,4.00002849517035,4.0000257427061,0.00366545993299525,0.00375119260435294,2.33837925209163e-05,2.61362567678097e-05
"640","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.9,0.9,0.9,4.00000386379461,4.00004333877151,4.0000301182446,0.00333027166528796,0.00339700097681002,-3.94749769001295e-05,-2.62544499863359e-05
"641","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.6,0.6,4.00008810763484,3.99995527381475,3.99995685652401,0.00789302112313854,0.00795359052518382,0.000132833820090593,0.000131251110836154
"642","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.6,0.7,4.00002515501532,3.99993630169346,3.99995303107812,0.00733964245810868,0.00745870881542106,8.88533218650688e-05,7.21239372007298e-05
"643","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.6,0.8,3.99990341574104,3.9997875727833,3.99976940047594,0.00700308692061687,0.00718539414606628,0.000115842957744729,0.000134015265105893
"644","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.6,0.9,3.99993170906189,3.99979825680508,3.99980233113865,0.006576017807454,0.00691999211253936,0.000133452256807856,0.000129377923238505
"645","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.7,0.6,4.00000294076193,4.00004281861588,4.00002352117492,0.00716490479863575,0.00730449747722352,-3.98778539540406e-05,-2.05804129854767e-05
"646","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.7,0.7,3.99994195520534,3.99988748383563,3.99988857605844,0.00695383315676214,0.00702937619156254,5.44713697167585e-05,5.33791469025098e-05
"647","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.7,0.8,4.00005771929428,3.99998185383776,3.99997868548703,0.0065224420843457,0.00663142535172435,7.58654565201193e-05,7.90338072543364e-05
"648","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.7,0.9,3.99994659602759,3.99992418048658,3.99991225968551,0.00616067656728562,0.00637141072585216,2.24155410080968e-05,3.43363420852814e-05
"649","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.8,0.6,4.00000901636396,4.00004649509713,4.00003806347555,0.00653424082928917,0.00677040220593839,-3.74787331630866e-05,-2.90471115875833e-05
"650","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.8,0.7,3.99992996003093,3.9998824999509,3.99986503755454,0.00634602071662827,0.00646754179329111,4.74600800328959e-05,6.4922476392361e-05
"651","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.8,0.8,4.00001798187634,4.00000437053149,4.00000641833284,0.00604425821708001,0.0061001323273287,1.36113448514653e-05,1.15635435014366e-05
"652","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.8,0.9,4.00003485077158,3.99986500739516,3.99988752776722,0.00576810703968581,0.00587357157032982,0.000169843376423487,0.000147323004364512
"653","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.9,0.6,4.00005991313349,3.99994790915622,3.99994546661098,0.00625880509334631,0.00660929792265218,0.000112003977272073,0.000114446522516607
"654","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.9,0.7,4.00004657082211,3.99999473434777,3.99999588678855,0.00593248763200052,0.0060785048077361,5.18364743450513e-05,5.06840335637509e-05
"655","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.9,0.8,4.00011590184073,4.00008956182229,4.00010195339649,0.00556872891825562,0.00567345173674576,2.63400184384542e-05,1.3948444237649e-05
"656","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.6,0.9,0.9,4.00025563325243,4.00022387156505,4.00021347076642,0.00526772610538946,0.00536426370633771,3.17616873802066e-05,4.21624860114358e-05
"657","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.7,0.6,0.6,4.00002181664169,4.00003214864812,4.000032733526,0.00713665926058541,0.00716525977266194,-1.03320064264612e-05,-1.09168843044119e-05
"658","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.7,0.6,0.7,3.99994809257448,3.99985134284394,3.99984474404497,0.00665529819495965,0.00668993807647241,9.67497305406846e-05,0.000103348529515913
"659","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.7,0.6,0.8,4.00008764601055,4.0000643333182,4.00007119461166,0.00620418716726203,0.00634658250063199,2.33126923521966e-05,1.6451398889863e-05
"660","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.8,0.7,0.6,0.9,3.999973245284,3.99989777807882,3.9998692587971,0.00597130093419455,0.00623356334160592,7.54672051828086e-05,0.000103986486897336
